year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,6706.82,117483.9,139144.02,5376.28,71371.68,141504.32
2018,7266.74,126684.78,151440.13,5391.57,75875.85,144720.32
2019,8072.32,139872.71,163193.11,5411.94,82381.86,144720.32
2020,8483.34,146313.32,168932.94,5431.78,85384.63,144720.32
2021,8766.69,150607.06,172759.5,5449.86,87553.3,144720.32
2022,8999.95,153980.72,175766.07,5469.8,89221.51,144720.32
2023,9159.89,156127.59,177679.35,5488.92,90389.25,144720.32
2024,9326.25,158274.46,184728.57,5511.31,91223.36,147936.33
2025,9496.01,160421.34,186696.57,5535.07,92391.1,147936.33
2026,9707.91,163181.6,189226.84,5561.04,93725.67,147936.33
2027,9901.18,165635.17,191475.98,5586.15,94893.41,147936.33
2028,10058.67,167475.34,193162.83,5611.48,95727.52,147936.33
2029,10317.12,170235.61,201133.89,5660.63,97062.08,151152.34
2030,10502.17,171769.09,202578.68,5709.79,97896.19,151152.34
2031,10746.07,174529.35,205179.31,5748.34,99230.75,151152.34
