year,Base case cost,Modeled residential energy efficiency
2017,280648.332129,287244.820719
2018,296160.450804,299823.900553
2019,307913.43585,307812.147229
2020,313653.265756,311254.887162
2021,317479.819027,313265.821715
2022,320486.396597,314674.905035
2023,322399.673232,315274.030671
2024,332664.904817,324245.130955
2025,334632.896889,324938.542263
2026,337163.172409,326081.907873
2027,339412.306205,327028.487337
2028,341099.156552,327562.412658
2029,352286.230165,337417.210163
2030,353731.021242,337809.932441
2031,356331.64518,339112.602008
