year,Base case cost,Modeled residential energy efficiency
2017,107198.46793,96984.8950037
2018,112022.918125,100663.88656
2019,118697.592412,105854.969633
2020,121832.390232,108169.933183
2021,124022.004541,109720.980323
2022,138405.87294,123574.827505
2023,139651.199779,124389.054025
2024,140663.529983,125014.80703
2025,141900.822455,125832.584279
2026,143399.231845,126872.316203
2027,144640.5415,127703.18664
2028,145676.974805,128368.486563
2029,160613.294853,142877.889984
2030,161547.30188,143480.377039
2031,163222.375516,144713.660952
2032,164893.064143,145947.518745
2033,166590.062827,147207.796222
2034,168383.53172,148553.700846
2035,169488.554118,149321.657384
2036,185714.548668,165108.645645
