year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,43878.12,52027.64,68382.79,13473.0,25091.94,38815.67
2018,47139.24,55910.43,71328.55,14137.85,26306.4,40694.37
2019,51654.39,61282.29,75404.03,15053.69,27986.62,43293.56
2020,53765.39,63805.22,77318.1,15492.26,28775.74,44514.29
2021,55235.44,65567.45,78655.05,15802.41,29326.94,45366.95
2022,56330.01,66883.25,88568.64,16036.58,29738.49,49837.24
2023,57083.45,67793.73,89336.71,16202.07,30023.28,50314.49
2024,57692.92,68533.87,89961.08,16339.2,30254.78,50702.45
2025,58439.5,69438.48,90724.2,16505.22,30537.72,51176.63
2026,59344.64,70534.0,91648.36,16705.26,30880.38,51750.87
2027,60091.37,71441.55,92413.96,16873.59,31164.25,52226.58
2028,60710.6,72199.31,93053.19,17017.79,31401.26,52623.78
2029,61548.4,73218.47,103366.22,17207.26,31720.03,57247.07
2030,62056.24,73844.06,103947.09,17329.09,31915.7,57600.22
2031,62978.75,74966.01,104988.82,17537.24,32266.63,58233.55
2032,63899.27,76085.03,106027.83,17744.34,32616.64,58865.23
2033,64833.97,77221.67,107083.2,17954.83,32972.16,59506.86
2034,65822.36,78422.92,108198.57,18176.68,33347.89,60184.96
2035,66423.4,79163.06,108885.79,18320.07,33579.39,60602.77
2036,67407.19,80361.37,120058.25,18542.98,33954.2,65656.3
2037,68007.89,81101.51,120808.32,18686.47,34185.7,66103.94
2038,69001.97,82311.57,122034.62,18910.78,34564.19,66835.81
2039,69762.86,83242.62,122978.16,19086.61,34855.4,67398.92
2040,70847.89,84561.36,124314.59,19329.4,35267.87,68196.51
