year,population
2003,289.0
2004,274.0
2005,281.0
2006,274.0
2007,274.0
2008,255.0
2009,258.0
2010,258.0
2011,264.0
2012,266.0
2013,269.0
2014,270.0
2015,269.0
2016,267.0
2017,264.0
2018,262.0
2019,261.0
2020,259.0
2021,259.0
2022,259.0
2023,259.0
2024,259.0
2025,260.0
2026,259.0
2027,256.0
2028,256.0
2029,255.0
2030,255.0
2031,255.0
2032,253.0
2033,253.0
2034,252.0
2035,251.0
2036,251.0
2037,250.0
2038,249.0
2039,248.0
2040,247.0
