year,Base case cost,Modeled residential energy efficiency
2017,867366.255811,787546.548248
2018,899287.489796,810908.072223
2019,960267.720288,860475.356034
2020,972398.877882,867338.999776
2021,990855.990903,882284.436895
2022,1004698.82567,893493.514735
2023,1015080.95174,901900.323114
2024,1023155.93869,908438.951854
2025,1032384.4952,915911.670414
2026,1043920.19084,925252.568613
2027,1054302.31691,933659.376993
2028,1044871.81993,922692.521801
2029,1055081.80142,930927.185593
2030,1061888.45574,936416.961454
2031,1073232.87961,945566.58789
2032,1084577.30349,954716.214325
2033,1095921.72736,963865.840761
2034,1089823.98781,955353.824029
2035,1097631.19429,961624.672299
2036,1109899.66161,971478.862437
