year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,18327.01,2043136.07,3228063.02,61126.58,1314742.27,1105336.65
2018,20453.29,2281997.95,3495368.46,61725.67,1327944.25,1115011.86
2019,23407.33,2613322.5,3867086.7,62564.38,1346256.68,1128944.28
2020,24833.73,2775132.16,4044926.03,62962.83,1355199.95,1134990.68
2021,25767.08,2883005.27,4160971.09,63216.74,1361162.14,1138524.41
2022,26492.18,2967762.71,4243708.04,63411.49,1365846.71,1139513.41
2023,27005.18,3029404.48,4306606.91,63543.94,1369253.68,1140887.49
2024,27377.51,3075635.82,4344983.96,63635.42,1371808.9,1140074.42
2025,27880.32,3137277.59,4400325.5,63762.74,1375215.86,1139956.42
2026,28446.71,3206624.59,4463845.23,63907.69,1379048.69,1140175.91
2027,28937.4,3268266.37,4518274.62,64029.31,1382455.66,1140027.77
2028,29289.02,3314497.7,4555131.42,64110.84,1385010.88,1139164.47
2029,29880.65,3383844.69,4624743.5,64274.98,1388843.71,1140827.62
2030,30191.31,3422370.8,4659956.72,64355.19,1390973.06,1141085.11
2031,30837.02,3499423.02,4729968.54,64531.49,1395231.77,1141586.37
2032,,,4790945.31,,,1141721.83
2033,,,4859879.13,,,1142187.48
2034,,,4928260.14,,,1142634.86
2035,,,4979069.61,,,1143542.2
2036,,,5054883.56,,,1145477.54
