year,Base case diesel consumed,Modeled non-residential ashp
2017,770562.394346,539405.735452
2018,770562.394346,539405.735452
2019,770562.394346,539405.735452
2020,770562.394346,539405.735452
2021,770562.394346,539405.735452
2022,770562.394346,539405.735452
2023,770562.394346,539405.735452
2024,770562.394346,539405.735452
2025,770562.394346,539405.735452
2026,770562.394346,539405.735452
2027,770562.394346,539405.735452
2028,770562.394346,539405.735452
2029,770562.394346,539405.735452
2030,770562.394346,539405.735452
2031,770562.394346,539405.735452
