year,population
2003,107.0
2004,97.0
2005,85.0
2006,113.0
2007,108.0
2008,119.0
2009,119.0
2010,134.0
2011,122.0
2012,122.0
2013,122.0
2014,122.0
2015,123.0
2016,123.0
2017,123.0
2018,124.0
2019,124.0
2020,124.0
2021,124.0
2022,124.0
2023,124.0
2024,124.0
2025,124.0
2026,124.0
2027,124.0
2028,124.0
2029,124.0
2030,123.0
2031,123.0
2032,123.0
2033,123.0
2034,123.0
2035,124.0
2036,123.0
2037,123.0
2038,123.0
2039,123.0
2040,123.0
