year,Base case cost,Modeled solar power (pv)
2016,3607924.87303,
2017,4299734.177,
2018,4822820.27079,
2019,5540959.87826,
2020,5874197.80379,
2021,6121562.11263,
2022,6304622.1512,
2023,6423201.49793,
2024,6541955.44745,
2025,6660874.90584,
2026,6823602.36771,
2027,6942895.28206,
2028,7062325.21109,
2029,7206113.28094,
2030,7306217.0243,
2031,7471331.9367,
2032,7613100.55564,
2033,7776122.05344,
2034,7939735.86692,
2035,8060133.38637,
