year,Base case cost,Modeled transmission and interties
2021,3959555.00972,
2022,4071473.37763,
2023,4139636.06944,
2024,4206430.52307,
2025,4287212.58115,
2026,4362799.90321,
2027,4432811.38415,
2028,4484180.37815,
2029,4565238.10245,
2030,4616741.65388,
2031,4703882.74623,
2032,4794849.13159,
2033,4882663.16092,
2034,4973268.7648,
2035,5008528.14802,
2036,5108347.39973,
2037,5157601.63343,
2038,5262338.02043,
2039,5314895.72868,
2040,5424143.81391,
