year,Base case cost,Modeled residential energy efficiency
2017,8219398.72111,8119560.84513
2018,8589158.55585,8404986.93457
2019,9047456.26821,8757936.31465
2020,9255251.45704,8901865.86551
2021,9416039.89506,9011405.42357
2022,9552013.25749,9103924.10468
2023,9618849.75744,9135086.49802
2024,9696853.55066,9177970.54199
2025,9778998.2735,9223132.57621
2026,9826215.00472,9233895.29534
2027,9837516.43615,9209259.00015
2028,9808487.3859,9147200.71285
2029,9899788.2187,9203560.37255
2030,9936748.47434,9210868.89218
2031,9994684.27379,9232409.60187
2032,10076015.1019,9277803.89394
2033,10144496.5561,9310796.61863
2034,10224675.5247,9355924.16861
2035,10171745.0138,9275582.21313
2036,10239522.2742,9306747.86429
