year,Base case cost,Modeled residential energy efficiency
2017,361005.123983,346569.206614
2018,374521.039111,356586.873554
2019,394044.027629,371522.322816
2020,403054.637715,377915.229514
2021,397504.017919,370232.730473
2022,402359.647087,373256.348617
2023,405273.024588,374729.791762
2024,395797.535741,363835.078591
2025,398620.754047,365259.297268
2026,402855.581507,367836.723677
2027,392974.376285,356595.557287
2028,395707.435397,357987.490897
2029,399351.514213,360123.403764
2030,401173.553621,360826.109814
2031,392163.002387,350250.180501
