year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,4097.55,152010.72,192245.08,5187.35,157815.5,168760.04
2018,4381.97,163734.61,200705.45,5304.49,162543.18,173815.59
2019,4801.68,180669.12,212925.98,5489.05,169372.06,181118.05
2020,4974.79,188485.04,218566.23,5552.57,172523.84,184488.41
2021,5086.45,194129.88,215374.34,5584.84,174800.13,182129.68
2022,5159.26,198472.06,218405.56,5596.36,176551.13,183954.09
2023,5181.83,201077.36,220224.29,5581.02,177601.72,185048.74
2024,5204.09,203682.67,214552.66,5566.04,178652.32,181244.88
2025,5226.8,206287.98,216310.04,5552.18,179702.91,182310.72
2026,5288.0,210195.94,218946.1,5561.1,181278.81,183909.48
2027,5315.12,212801.25,212998.39,5553.19,182329.4,179975.99
2028,5342.15,215406.56,214694.41,5545.7,183380.0,181013.02
2029,5390.13,218880.31,216955.78,5548.76,184780.79,182395.74
2030,5396.47,220617.18,218086.46,5532.45,185481.19,183087.09
2031,5459.77,224525.14,212649.32,5546.65,187057.08,179513.68
