year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,43013.51,3381127.53,3930862.35,55417.48,4714289.6,2172957.19
2018,45823.59,3613184.6,4125293.82,57384.99,4897107.33,2242753.97
2019,50086.85,3950722.16,4451026.49,60479.47,5163024.03,2364537.24
2020,51890.79,4098394.84,4576161.84,61759.37,5279362.59,2410018.01
2021,53302.75,4214423.37,4675844.87,62760.07,5370771.46,2446456.33
2022,54174.53,4288259.71,4734605.99,63365.7,5428940.73,2467606.27
2023,54906.0,4351548.01,4782944.15,63866.85,5478800.12,2484872.73
2024,55334.6,4393740.2,4804748.15,64131.6,5512039.7,2491805.16
2025,55903.02,4446480.44,4836230.82,64502.21,5553589.19,2502383.73
2026,56583.46,4509768.73,4870985.33,64946.28,5603448.57,2513812.2
2027,57239.18,4573057.03,4905123.87,65362.91,5653307.95,2525044.25
2028,57610.0,4615249.22,4912561.43,65564.49,5686547.54,2525889.08
2029,58302.66,4678537.51,4951990.4,66026.83,5736406.92,2539561.33
2030,58702.0,4720729.71,4964923.71,66263.71,5769646.51,2542911.84
2031,59555.94,4784018.0,5036553.78,66913.13,5819505.89,2570618.44
2032,,,5064554.49,,,2578946.59
2033,,,5095459.25,,,2589147.41
2034,,,5135324.08,,,2602765.2
2035,,,5145896.21,,,2605362.75
2036,,,5198523.41,,,2624556.62
