year,population
2003,2610.0
2004,2625.0
2005,2597.0
2006,2624.0
2007,2603.0
2008,2550.0
2009,2466.0
2010,2548.0
2011,2582.0
2012,2590.0
2013,2596.0
2014,2598.0
2015,2599.0
2016,2589.0
2017,2575.0
2018,2560.0
2019,2558.0
2020,2551.0
2021,2546.0
2022,2540.0
2023,2534.0
2024,2525.0
2025,2517.0
2026,2507.0
2027,2495.0
2028,2482.0
2029,2473.0
2030,2463.0
2031,2468.0
2032,2453.0
2033,2440.0
2034,2429.0
2035,2419.0
2036,2412.0
2037,2404.0
2038,2393.0
2039,2376.0
2040,2376.0
