year,Base case cost,Modeled non-residential energy efficiency
2017,23124.1076441,20390.3597912
2018,24296.5034359,21368.3887668
2019,25933.4411788,22745.5935601
2020,26728.8953758,23396.252723
2021,27255.1206197,23820.4749728
2022,27672.0783578,24148.1513409
2023,27962.4559306,24367.9634799
2024,28182.5458066,24530.1771096
2025,28472.0940218,24750.4797272
2026,28811.714523,25015.480718
2027,29101.6774171,25237.4567082
2028,29324.2553659,25404.6765069
2029,29653.0942178,25660.7181167
2030,29857.0116198,25810.4496186
2031,30200.3642304,26082.1497625
