year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,111136.74,8311127.99,11456089.23,46625.73,13659464.82,9979713.57
2018,124415.66,9306724.83,12584724.93,46687.67,13681393.49,9992216.44
2019,143505.89,10675670.48,14277353.41,47050.62,13711545.41,10075945.37
2020,153065.76,11329030.91,15160349.2,47341.44,13725936.1,10144762.76
2021,159766.71,11764604.53,15801553.16,47618.79,13735529.89,10210136.56
2022,165918.91,12137953.34,16416092.35,47961.44,13743753.14,10290472.1
2023,170140.45,12355740.15,16879870.17,48333.25,13748550.04,10378919.47
2024,174871.31,12573526.96,17428485.21,48835.85,13753346.93,10499258.07
2025,179619.03,12791313.77,17977007.59,49326.9,13758143.83,10616139.96
2026,185296.41,13071325.38,18607733.41,49820.26,13764311.27,10732399.77
2027,190119.08,13320224.59,19131534.72,50183.18,13769793.44,10818120.11
2028,194390.71,13538011.4,19599073.7,50504.12,13774590.33,10894506.99
2029,205048.98,13818023.01,21043512.33,52224.07,13780757.77,11305165.93
2030,214061.06,13973585.02,22345168.98,53932.61,13784184.13,11712086.29
2031,224633.24,14284709.03,23729710.03,55396.69,13791036.84,12060154.09
2032,,,24099800.94,,,12049580.7
2033,,,24230871.12,,,11940192.66
2034,,,24442418.16,,,11862655.31
2035,,,24845771.66,,,11896975.4
2036,,,25895806.82,,,12088319.5
