year,Base case cost,Modeled residential energy efficiency
2017,179850.360327,150297.691434
2018,201402.097243,167789.564911
2019,223965.739875,184698.397754
2020,237409.442998,195532.188666
2021,238956.128749,195193.937821
2022,246196.527765,200984.385608
2023,242713.999282,196486.891265
2024,246921.243726,199824.164972
2025,242982.065359,194870.020746
2026,248409.064665,199137.059069
2027,243967.571426,193680.599971
2028,247900.82594,196743.883748
2029,243002.682818,190830.774767
2030,246166.232443,193269.348777
2031,242054.026793,187852.187022
2032,246933.046238,191571.245484
2033,252421.943114,195755.186255
2034,257910.83999,199939.127025
2035,251032.869787,192191.186086
2036,256903.319151,196611.684222
