year,Base case diesel consumed,Modeled non-residential ashp
2017,3751.98583379,-4404.50510924
2018,3751.98583379,-4404.50510924
2019,3751.98583379,-4404.50510924
2020,3751.98583379,-4404.50510924
2021,3751.98583379,-4404.50510924
2022,3751.98583379,-4404.50510924
2023,3751.98583379,-4404.50510924
2024,3751.98583379,-4404.50510924
2025,3751.98583379,-4404.50510924
2026,3751.98583379,-4404.50510924
2027,3751.98583379,-4404.50510924
2028,3751.98583379,-4404.50510924
2029,3751.98583379,-4404.50510924
2030,3751.98583379,-4404.50510924
2031,3751.98583379,-4404.50510924
