year,Base case cost,Modeled non-residential energy efficiency
2017,121907.720548,141327.023757
2018,130836.389416,149366.868731
2019,143221.317201,160830.403468
2020,149269.770305,166067.142356
2021,153302.072374,169334.061671
2022,156470.309714,171766.066162
2023,158774.482325,173362.767691
2024,160502.611784,174407.612674
2025,162806.784395,176035.533184
2026,165398.978582,177962.342179
2027,167703.151193,179620.035478
2028,169431.280652,180724.44274
2029,172023.474839,182694.355132
2030,173463.582721,183542.664904
2031,176343.798485,185823.481024
