year,Base case cost,Modeled residential energy efficiency
2017,104870.451043,112828.548846
2018,106344.246369,111930.998301
2019,114892.671402,117458.535237
2020,119067.483627,119846.342529
2021,121850.691778,121244.996788
2022,118200.099071,116390.337045
2023,119713.945302,116880.268657
2024,114877.95362,111144.782657
2025,116315.241425,111585.055805
2026,117932.190206,112162.563539
2027,113158.856574,106417.869096
2028,114179.403608,106590.243896
2029,109356.055674,100764.595133
2030,110158.66252,100798.327172
2031,111763.876211,101369.166628
