year,Base case cost,Modeled non-residential energy efficiency
2017,25911846.7439,24910902.1104
2018,27518882.3768,26275875.2714
2019,29750876.3115,28194383.7376
2020,30822233.4001,29088556.4359
2021,31536471.4592,29668392.1838
2022,32072150.0035,30091646.2072
2023,32473908.9117,30397736.3488
2024,32786388.0626,30626081.1041
2025,33143507.0921,30894991.6626
2026,33589905.879,31243887.8014
2027,33991664.7873,31554405.827
2028,34304143.9381,31787074.6881
2029,34705902.8463,32099654.0295
2030,34973742.1185,32294889.8738
2031,35420140.9054,32648881.0583
