year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,22738.61,382690.35,160746.33,32818.28,961811.89,145685.36
2018,25301.58,425887.18,178781.16,34841.28,1021255.41,154689.25
2019,28937.67,487166.39,204365.47,37712.14,1105582.26,167462.21
2020,30661.96,516299.14,216528.5,39071.41,1145672.07,173534.6
2021,31847.22,536390.68,224916.79,40003.93,1173320.22,177722.46
2022,32793.18,552463.92,225943.95,40747.25,1195438.74,177220.13
2023,33380.15,562509.69,230035.19,41206.47,1209262.81,179269.51
2024,33907.08,571550.89,233717.3,41618.17,1221704.48,181113.95
2025,34552.14,582601.24,238217.66,42122.87,1236910.96,183368.26
2026,35314.63,595660.74,237410.26,42719.72,1254882.25,181988.27
2027,35896.37,605706.52,241398.58,43173.01,1268706.33,183993.09
2028,36416.54,614747.71,244988.08,43576.9,1281147.99,185797.43
2029,37116.99,626802.64,243329.03,44124.24,1297736.88,184020.93
2030,37577.2,634839.26,246437.36,44480.93,1308796.14,185589.15
2031,38332.1,647898.76,244827.25,45069.52,1326767.44,183861.65
2032,,,250122.74,,,186543.66
2033,,,248100.98,,,184637.96
2034,,,253620.36,,,187444.71
2035,,,249745.99,,,184625.7
2036,,,254753.33,,,187182.97
