year,annotation,Maximum expected generation solar [kWh/year],Generation total [kWh/year],generation diesel [kWh/year]
2003,,31657.4,2924958.0,2924958.0
2004,,31657.4,3047717.0,3047717.0
2005,,31657.4,3004660.0,3004660.0
2006,,31657.4,2819780.0,2819780.0
2007,,31657.4,2701025.0,2701025.0
2008,,31657.4,2922604.0,2922604.0
2009,,31657.4,2876502.0,2876502.0
2010,,31657.4,2813217.0,2813217.0
2011,,31657.4,2725411.0,2725411.0
2012,,31657.4,3009366.0,3009366.0
2013,,31657.4,2790318.0,2790318.0
2014,,31657.4,2598796.0,2598796.0
2015,,31657.4,2436210.0,2436210.0
2016,start of forecast,31657.4,2640000.0,2640000.0
2017,,31657.4,2640000.0,2640000.0
2018,,31657.4,2641000.0,2641000.0
2019,,31657.4,2642000.0,2642000.0
2020,,31657.4,2643000.0,2643000.0
2021,,31657.4,2644000.0,2644000.0
2022,,31657.4,2646000.0,2646000.0
2023,,31657.4,2647000.0,2647000.0
2024,,31657.4,2649000.0,2649000.0
2025,,31657.4,2650000.0,2650000.0
2026,,31657.4,2652000.0,2652000.0
2027,,31657.4,2654000.0,2654000.0
2028,,31657.4,2657000.0,2657000.0
2029,,31657.4,2659000.0,2659000.0
2030,,31657.4,2661000.0,2661000.0
2031,,31657.4,2663000.0,2663000.0
2032,,31657.4,2666000.0,2666000.0
2033,,31657.4,2670000.0,2670000.0
2034,,31657.4,2673000.0,2673000.0
2035,,31657.4,2676000.0,2676000.0
2036,,31657.4,2679000.0,2679000.0
2037,,31657.4,2682000.0,2682000.0
2038,,31657.4,2685000.0,2685000.0
2039,,31657.4,2689000.0,2689000.0
2040,,31657.4,2692000.0,2692000.0
