year,annotation,Electricity price ($/kwh)
2002,,0.15
2003,,0.15
2004,,0.15
2005,,0.15
2006,,0.15
2009,,0.15
2010,,0.15
2011,,0.15
2012,,0.15
2013,,0.15
2016,start of forecast,-0.21
2017,,-0.19
2018,,-0.18
2019,,-0.16
2020,,-0.15
2021,,-0.14
2022,,-0.13
2023,,-0.13
2024,,-0.13
2025,,-0.13
2026,,-0.12
2027,,-0.12
2028,,-0.12
2029,,-0.11
2030,,-0.11
2031,,-0.11
2032,,-0.1
2033,,-0.1
2034,,-0.09
2035,,-0.09
2036,,-0.09
2037,,-0.08
2038,,-0.08
2039,,-0.08
2040,,-0.07
