year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,764507.28,869459.32,0.0,1060491.29,562608.49
2018,0.0,816823.09,917021.14,0.0,1101436.45,588278.76
2019,0.0,886577.51,969489.98,0.0,1156030.0,617437.25
2020,0.0,920001.5,994631.3,0.0,1182189.4,631409.03
2021,0.0,941799.75,1011027.82,0.0,1199249.88,640521.06
2022,0.0,959238.36,1024145.03,0.0,1212898.27,647810.68
2023,0.0,970864.09,1032889.83,0.0,1221997.19,652670.43
2024,0.0,979583.39,1039448.44,0.0,1228821.39,656315.24
2025,0.0,991209.13,1048193.25,0.0,1237920.31,661174.99
2026,0.0,1004288.08,1058031.16,0.0,1248156.6,666642.2
2027,0.0,1015913.82,1076755.15,0.0,1257255.53,676008.68
2028,0.0,1026086.34,1084478.43,0.0,1265217.08,680289.5
2029,0.0,1039165.29,1094408.37,0.0,1275453.37,685793.4
2030,0.0,1046431.38,1099925.0,0.0,1281140.2,688851.13
2031,0.0,1060963.55,1110958.27,0.0,1292513.86,694966.59
2032,0.0,1074042.5,1120888.21,0.0,1302750.15,700470.5
2033,0.0,1088574.67,1131921.47,0.0,1314123.8,706585.95
2034,0.0,1103106.84,1142954.73,0.0,1325497.46,712701.41
2035,0.0,1111826.14,1160228.76,0.0,1332321.65,721146.48
2036,0.0,1126358.31,1171364.28,0.0,1343695.3,727302.71
2037,0.0,1135077.62,1178045.59,0.0,1350519.5,730996.44
2038,0.0,1151063.0,1190294.66,0.0,1363030.52,737768.29
2039,0.0,1161235.52,1187087.79,0.0,1370992.08,737163.23
2040,0.0,1177220.91,1199224.38,0.0,1383503.1,743890.23
