year,Base case cost,Modeled residential energy efficiency
2017,516611.505575,514841.893923
2018,569910.324368,561877.952529
2019,642761.608299,626030.958421
2020,682364.549819,661458.726484
2021,720014.09587,696324.823562
2022,744711.820851,718934.961814
2023,765580.005419,738237.456336
2024,783895.163045,755334.855036
2025,812512.444513,782560.412018
2026,835719.001421,804027.313318
2027,857752.281136,824494.902986
2028,877085.05351,842609.916435
2029,899619.76658,863578.939457
2030,917882.49804,880797.877554
2031,942431.126573,903606.850479
2032,968816.69409,928078.796828
2033,993969.992256,951492.439386
2034,1030885.47021,986494.29617
2035,1051988.00736,1006379.0744
2036,1079759.89063,1032237.33649
