year,Base case diesel consumed,Modeled non-residential ashp
2017,35171.6816639,24620.1771648
2018,35171.6816639,24620.1771648
2019,35171.6816639,24620.1771648
2020,35171.6816639,24620.1771648
2021,35171.6816639,24620.1771648
2022,35171.6816639,24620.1771648
2023,35171.6816639,24620.1771648
2024,35171.6816639,24620.1771648
2025,35171.6816639,24620.1771648
2026,35171.6816639,24620.1771648
2027,35171.6816639,24620.1771648
2028,35171.6816639,24620.1771648
2029,35171.6816639,24620.1771648
2030,35171.6816639,24620.1771648
2031,35171.6816639,24620.1771648
